age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
29,Private,190539,12,14,Never-married,9,Not-in-family,White,Male,0,0,55,11,>50K
47,Self-emp-inc,224314,9,13,Divorced,11,Not-in-family,White,Female,0,0,45,38,<=50K
47,Self-emp-not-inc,59987,11,9,Married-civ-spouse,13,Husband,White,Male,0,2002,42,38,<=50K
33,Local-gov,111746,11,9,Never-married,10,Not-in-family,White,Male,0,0,48,38,<=50K
24,Private,162958,7,12,Never-married,9,Not-in-family,White,Male,0,1980,50,38,<=50K
68,Unknown,129802,11,9,Widowed,14,Not-in-family,White,Female,0,0,12,38,<=50K
43,Private,303155,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,50,38,>50K
25,Private,301634,7,12,Never-married,3,Not-in-family,White,Male,0,0,40,38,<=50K
27,Private,156294,11,9,Married-civ-spouse,3,Wife,White,Female,0,0,40,38,<=50K
50,Private,145033,14,15,Married-civ-spouse,9,Husband,White,Male,0,2415,60,38,>50K
19,Unknown,768659,15,10,Never-married,14,Not-in-family,White,Male,0,0,60,38,<=50K
32,Private,134679,1,7,Never-married,5,Own-child,Black,Female,0,0,40,38,<=50K
30,Private,188798,11,9,Never-married,0,Own-child,White,Female,0,0,40,38,<=50K
41,Private,122033,15,10,Never-married,3,Unmarried,Black,Female,0,0,99,38,<=50K
21,Unknown,223515,15,10,Never-married,14,Own-child,White,Male,0,0,40,38,<=50K
32,Private,235124,2,8,Divorced,7,Not-in-family,White,Male,0,0,30,39,<=50K
47,Private,341814,9,13,Married-civ-spouse,9,Wife,White,Female,0,0,45,38,<=50K
34,State-gov,764638,14,15,Never-married,9,Not-in-family,White,Female,4787,0,47,38,>50K
47,Federal-gov,303637,9,13,Married-civ-spouse,9,Husband,White,Male,0,0,60,38,>50K
31,Private,307543,0,6,Never-married,13,Own-child,White,Male,0,0,99,4,<=50K
45,Local-gov,151267,15,10,Married-civ-spouse,7,Wife,Black,Female,0,0,25,38,<=50K
40,Private,157403,15,10,Never-married,2,Unmarried,White,Male,0,0,38,38,<=50K
31,Private,124483,12,14,Never-married,0,Not-in-family,Asian-Pac-Islander,Male,0,0,60,18,>50K
32,Private,26803,11,9,Married-civ-spouse,3,Husband,White,Male,0,0,50,38,>50K
40,Private,131899,15,10,Divorced,3,Not-in-family,White,Male,0,0,40,38,<=50K
37,Private,119992,4,3,Married-civ-spouse,2,Husband,White,Male,0,2603,60,38,<=50K
31,Private,198068,14,15,Married-civ-spouse,9,Husband,White,Male,0,0,50,38,<=50K
31,Private,264351,2,8,Separated,0,Own-child,White,Male,0,0,40,25,<=50K
18,Unknown,352430,1,7,Never-married,14,Own-child,White,Male,0,1602,30,38,<=50K
61,Private,29797,11,9,Divorced,11,Other-relative,White,Female,0,0,40,38,<=50K
28,Private,54670,7,12,Never-married,11,Not-in-family,White,Female,0,0,40,39,<=50K
47,Private,192713,11,9,Married-civ-spouse,11,Husband,White,Male,0,0,50,38,>50K
55,Self-emp-inc,79662,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,60,38,<=50K
35,Private,190023,1,7,Never-married,6,Not-in-family,White,Male,0,0,40,38,<=50K
31,Private,301251,11,9,Never-married,2,Own-child,White,Male,0,0,40,38,<=50K
36,Private,115336,8,11,Married-civ-spouse,9,Wife,White,Female,0,0,50,38,>50K
58,Self-emp-not-inc,98015,10,16,Married-civ-spouse,9,Husband,White,Male,15024,0,32,38,>50K
33,Self-emp-not-inc,48189,9,13,Married-civ-spouse,11,Husband,White,Male,0,0,50,38,<=50K
33,Private,248754,9,13,Married-civ-spouse,9,Husband,White,Male,0,0,45,38,<=50K
30,Private,195602,2,8,Married-civ-spouse,4,Husband,White,Male,0,0,44,38,<=50K
45,State-gov,185797,15,10,Never-married,12,Not-in-family,White,Female,3325,0,60,38,<=50K
51,Private,192588,9,13,Never-married,9,Not-in-family,Asian-Pac-Islander,Female,0,0,35,29,<=50K
44,Private,160837,4,3,Married-civ-spouse,7,Husband,White,Male,0,0,40,32,<=50K
54,Local-gov,128378,12,14,Married-civ-spouse,0,Husband,White,Male,0,0,40,38,<=50K
42,Private,335846,9,13,Never-married,3,Unmarried,White,Female,0,0,50,38,<=50K
19,Private,179991,11,9,Never-married,7,Own-child,White,Female,0,0,35,38,<=50K
31,Private,151763,15,10,Married-civ-spouse,6,Husband,White,Male,0,0,40,38,<=50K
34,Private,127875,9,13,Never-married,0,Not-in-family,White,Female,0,0,20,38,<=50K
27,Self-emp-not-inc,132686,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,50,38,<=50K
44,Self-emp-inc,240900,9,13,Married-civ-spouse,11,Husband,White,Male,0,0,40,38,>50K
35,Private,65876,8,11,Married-civ-spouse,2,Husband,White,Male,0,0,42,38,>50K
46,State-gov,165852,15,10,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,>50K
30,Self-emp-not-inc,437458,15,10,Married-civ-spouse,11,Husband,White,Male,0,0,40,38,>50K
63,Self-emp-not-inc,261995,15,10,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,>50K
37,Private,342480,9,13,Married-civ-spouse,3,Husband,Black,Male,0,0,40,38,>50K
58,Private,270131,4,3,Widowed,7,Unmarried,White,Female,0,0,70,25,<=50K
48,Private,216414,9,13,Married-civ-spouse,3,Husband,White,Male,0,1977,70,38,>50K
30,Private,259425,0,6,Never-married,6,Not-in-family,White,Male,0,0,50,38,<=50K
45,Private,144086,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,>50K
63,Self-emp-not-inc,246124,9,13,Married-civ-spouse,9,Husband,White,Male,0,0,50,38,<=50K
53,Private,321865,14,15,Never-married,0,Not-in-family,White,Male,0,0,40,38,>50K
42,Private,32080,11,9,Separated,6,Unmarried,White,Female,0,0,40,38,<=50K
31,Local-gov,201697,9,13,Married-civ-spouse,9,Wife,White,Female,0,0,40,38,>50K
32,Local-gov,300687,12,14,Never-married,9,Not-in-family,Black,Male,0,0,40,38,<=50K
27,Private,307724,15,10,Never-married,0,Not-in-family,White,Female,0,0,40,39,<=50K
60,Private,40856,11,9,Married-spouse-absent,2,Not-in-family,White,Male,0,1741,40,38,<=50K
24,Unknown,115085,11,9,Married-civ-spouse,14,Other-relative,White,Male,0,0,40,38,<=50K
37,State-gov,202139,9,13,Never-married,9,Not-in-family,White,Female,0,0,20,38,<=50K
34,Private,190151,11,9,Separated,0,Unmarried,White,Female,0,0,32,38,<=50K
40,Local-gov,208277,9,13,Divorced,9,Unmarried,White,Female,0,0,35,38,<=50K
19,Private,107405,15,10,Never-married,0,Not-in-family,White,Female,0,0,40,38,<=50K
21,Private,194096,15,10,Never-married,0,Own-child,White,Female,0,0,40,38,<=50K
36,Private,162029,11,9,Never-married,0,Not-in-family,White,Female,3325,0,40,38,<=50K
46,Private,172155,9,13,Married-civ-spouse,6,Husband,White,Male,0,0,40,28,<=50K
51,Self-emp-inc,114674,15,10,Married-civ-spouse,3,Husband,White,Male,0,0,55,38,>50K
27,Private,116298,11,9,Separated,2,Not-in-family,White,Male,0,0,40,38,<=50K
50,Local-gov,320510,15,10,Married-civ-spouse,10,Husband,White,Male,7298,0,56,38,>50K
31,Private,158144,15,10,Never-married,0,Not-in-family,White,Female,0,0,40,38,<=50K
34,Private,181651,11,9,Divorced,2,Not-in-family,White,Male,0,0,40,38,<=50K
32,Private,51150,2,8,Married-civ-spouse,7,Wife,White,Female,0,0,40,38,<=50K
41,State-gov,118544,15,10,Divorced,7,Own-child,White,Male,0,0,12,38,<=50K
54,Private,85423,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,40,38,>50K
34,Private,56460,9,13,Never-married,11,Unmarried,White,Female,0,0,41,38,<=50K
28,Private,211208,9,13,Married-civ-spouse,2,Husband,White,Male,0,0,50,38,<=50K
17,Private,154337,1,7,Never-married,7,Own-child,White,Female,0,0,13,38,<=50K
22,Private,125542,1,7,Never-married,4,Not-in-family,White,Male,0,0,40,38,<=50K
47,Private,175847,4,3,Married-civ-spouse,13,Wife,White,Female,0,0,40,25,>50K
34,Private,229731,11,9,Married-spouse-absent,7,Not-in-family,White,Female,0,0,35,7,<=50K
45,Self-emp-not-inc,40666,8,11,Married-civ-spouse,4,Husband,White,Male,2885,0,60,38,<=50K
58,Federal-gov,215900,11,9,Never-married,0,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,38,<=50K
75,Unknown,186792,11,9,Widowed,14,Not-in-family,White,Female,0,0,16,38,<=50K
18,Unknown,151552,1,7,Never-married,14,Other-relative,White,Female,0,0,15,38,<=50K
45,Private,122002,15,10,Divorced,0,Not-in-family,Black,Male,0,0,40,38,<=50K
32,Private,32174,11,9,Married-civ-spouse,7,Wife,White,Female,0,0,40,38,<=50K
34,Private,349148,15,10,Married-civ-spouse,7,Husband,White,Male,0,0,63,38,<=50K
34,Private,209691,15,10,Divorced,13,Not-in-family,White,Male,0,0,66,38,<=50K
49,Private,163021,11,9,Divorced,3,Unmarried,White,Female,0,0,40,38,<=50K
18,Local-gov,283342,0,6,Never-married,2,Own-child,Black,Male,0,0,40,38,<=50K
41,Unknown,45186,15,10,Married-civ-spouse,14,Husband,White,Male,0,0,40,38,<=50K
41,Private,175398,11,9,Divorced,6,Not-in-family,White,Female,0,0,45,38,<=50K
30,Private,175455,11,9,Never-married,7,Own-child,White,Female,0,0,40,38,<=50K
17,Private,194946,1,7,Never-married,7,Own-child,White,Female,0,0,20,38,<=50K
58,Unknown,183869,11,9,Married-civ-spouse,14,Husband,White,Male,3411,0,80,38,<=50K
19,Unknown,167428,15,10,Never-married,14,Own-child,White,Male,0,0,40,38,<=50K
35,Private,227615,11,9,Never-married,2,Not-in-family,White,Male,0,0,50,38,<=50K
44,Local-gov,196797,9,13,Married-civ-spouse,9,Wife,Black,Female,0,0,36,38,>50K
28,Local-gov,273051,9,13,Never-married,12,Not-in-family,White,Male,0,0,40,38,<=50K
42,Local-gov,27085,15,10,Married-civ-spouse,0,Husband,White,Male,0,0,40,38,<=50K
45,Private,235646,15,10,Never-married,3,Not-in-family,White,Male,0,0,45,38,<=50K
25,Unknown,168358,11,9,Never-married,14,Own-child,White,Male,0,0,40,38,<=50K
40,Private,167725,11,9,Divorced,6,Not-in-family,White,Male,0,0,40,38,<=50K
20,Private,91819,15,10,Never-married,5,Own-child,White,Male,0,0,20,38,<=50K
27,Private,105830,15,10,Never-married,3,Unmarried,White,Female,0,0,40,38,<=50K
59,Private,201159,2,8,Widowed,6,Other-relative,White,Female,0,0,48,38,<=50K
18,Private,137363,15,10,Never-married,7,Own-child,White,Female,0,0,20,38,<=50K
27,Self-emp-not-inc,164725,11,9,Married-civ-spouse,7,Wife,White,Female,3464,0,35,38,<=50K
47,Private,29438,11,9,Divorced,13,Not-in-family,White,Male,0,0,70,38,<=50K
67,Private,131656,9,13,Married-civ-spouse,13,Husband,White,Male,0,2392,24,38,>50K
33,State-gov,35306,6,5,Never-married,7,Own-child,White,Female,0,0,44,38,<=50K
63,Private,198206,15,10,Divorced,7,Not-in-family,White,Female,0,0,30,38,<=50K
40,Private,103513,12,14,Married-civ-spouse,11,Husband,White,Male,0,0,40,38,<=50K
30,Private,143078,14,15,Never-married,9,Not-in-family,White,Male,0,0,40,38,<=50K
28,Private,109494,15,10,Married-civ-spouse,0,Husband,White,Male,0,1485,40,38,<=50K
28,Private,52732,5,4,Never-married,2,Own-child,White,Male,0,0,40,38,<=50K
49,Self-emp-not-inc,164495,7,12,Married-civ-spouse,3,Husband,White,Male,0,0,35,10,<=50K
20,Self-emp-not-inc,105997,15,10,Never-married,11,Not-in-family,White,Female,0,0,25,38,<=50K
49,Federal-gov,105959,15,10,Married-civ-spouse,0,Husband,White,Male,0,0,41,38,>50K
18,Private,216540,1,7,Never-married,2,Own-child,White,Male,0,0,40,38,<=50K
28,Private,159623,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
45,Federal-gov,87207,11,9,Married-civ-spouse,0,Wife,White,Female,0,0,37,38,<=50K
57,Private,47621,6,5,Married-civ-spouse,7,Wife,White,Female,0,0,38,38,<=50K
35,Private,190297,9,13,Married-civ-spouse,11,Husband,White,Male,0,1977,65,38,>50K
66,Private,48034,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,16,38,<=50K
47,Local-gov,162236,9,13,Divorced,9,Not-in-family,White,Female,0,0,35,38,>50K
57,Private,104724,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,40,38,>50K
25,Private,129806,11,9,Married-civ-spouse,6,Husband,White,Male,0,0,48,38,<=50K
35,Private,170174,15,10,Divorced,6,Not-in-family,White,Male,0,0,40,38,<=50K
23,Local-gov,265148,9,13,Never-married,9,Unmarried,White,Male,0,0,40,38,<=50K
29,Private,192237,15,10,Never-married,11,Not-in-family,White,Male,0,0,40,38,<=50K
18,Private,406491,15,10,Never-married,0,Not-in-family,White,Female,0,0,40,38,<=50K
23,Private,231866,15,10,Never-married,7,Own-child,White,Male,0,0,40,38,<=50K
22,Private,292055,8,11,Never-married,11,Not-in-family,White,Female,0,0,37,38,<=50K
30,Private,140612,11,9,Married-civ-spouse,2,Husband,White,Male,0,2051,40,38,<=50K
26,Private,191573,7,12,Married-civ-spouse,9,Wife,White,Female,0,0,40,38,>50K
52,Private,203635,11,9,Married-civ-spouse,5,Husband,White,Male,0,0,40,38,>50K
30,Private,171483,11,9,Never-married,2,Own-child,White,Male,0,0,38,38,<=50K
36,Private,68798,11,9,Never-married,7,Not-in-family,White,Male,0,0,30,38,<=50K
34,Private,31752,11,9,Divorced,6,Other-relative,White,Female,0,0,40,39,<=50K
59,Unknown,291856,11,9,Married-civ-spouse,14,Husband,White,Male,0,0,40,38,<=50K
26,Private,135848,9,13,Never-married,11,Not-in-family,White,Male,0,0,10,12,<=50K
22,Private,72887,15,10,Never-married,7,Own-child,Asian-Pac-Islander,Male,0,0,24,38,<=50K
47,Private,275163,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,45,38,<=50K
65,Private,29276,11,9,Widowed,7,Not-in-family,White,Female,2538,0,50,38,<=50K
50,Private,224207,9,13,Married-civ-spouse,9,Husband,White,Male,0,0,40,38,>50K
50,Local-gov,237356,15,10,Married-civ-spouse,10,Husband,White,Male,7298,0,40,38,>50K
29,Private,393829,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,50,38,>50K
58,Self-emp-not-inc,193720,11,9,Divorced,6,Unmarried,White,Male,0,0,20,38,<=50K
56,Self-emp-not-inc,140729,11,9,Married-civ-spouse,6,Husband,White,Male,0,0,45,38,<=50K
22,Private,54560,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,60,38,<=50K
34,Self-emp-not-inc,214288,11,9,Married-civ-spouse,13,Husband,White,Male,3411,0,80,38,<=50K
45,Self-emp-inc,88500,9,13,Married-civ-spouse,11,Husband,White,Male,7298,0,40,38,>50K
30,Private,287092,11,9,Divorced,3,Not-in-family,White,Female,2354,0,40,38,<=50K
40,Private,225263,15,10,Married-civ-spouse,3,Wife,White,Female,0,0,45,38,>50K
52,Local-gov,140027,11,9,Widowed,7,Not-in-family,White,Female,0,0,20,38,<=50K
44,Private,32000,9,13,Married-civ-spouse,11,Husband,White,Male,0,0,45,38,<=50K
44,Private,228516,11,9,Never-married,7,Unmarried,White,Male,0,0,20,31,<=50K
27,Private,157612,9,13,Separated,3,Not-in-family,White,Female,0,0,60,38,<=50K
24,Private,197200,11,9,Never-married,2,Own-child,White,Male,0,0,44,38,<=50K
28,Private,89598,9,13,Never-married,3,Own-child,White,Female,0,0,45,38,<=50K
40,Private,153799,9,13,Married-civ-spouse,11,Wife,White,Female,0,0,72,39,>50K
67,Unknown,101761,15,10,Married-civ-spouse,14,Husband,White,Male,0,0,40,38,>50K
49,Private,225456,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,>50K
36,Private,348960,15,10,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
17,Local-gov,157111,0,6,Never-married,4,Own-child,White,Male,0,0,40,38,<=50K
51,Self-emp-not-inc,85877,11,9,Divorced,3,Not-in-family,White,Female,99999,0,60,38,>50K
72,Self-emp-not-inc,32819,12,14,Married-civ-spouse,2,Husband,White,Male,0,0,30,38,<=50K
21,Unknown,517995,11,9,Never-married,14,Own-child,White,Male,0,0,20,38,<=50K
59,Private,103948,11,9,Married-civ-spouse,5,Husband,White,Male,0,0,40,38,<=50K
32,Private,96016,9,13,Never-married,9,Not-in-family,White,Male,0,0,40,38,<=50K
21,Private,60668,11,9,Never-married,6,Own-child,White,Male,0,0,50,38,<=50K
29,Local-gov,270379,11,9,Never-married,7,Unmarried,Black,Female,0,0,40,38,<=50K
29,Private,190756,1,7,Married-civ-spouse,2,Husband,White,Male,0,0,44,38,<=50K
59,Local-gov,221417,11,9,Married-civ-spouse,10,Husband,White,Male,0,0,40,38,>50K
23,Private,158940,15,10,Married-civ-spouse,5,Husband,White,Male,0,0,55,38,<=50K
67,State-gov,121395,9,13,Married-civ-spouse,9,Husband,Asian-Pac-Islander,Male,0,0,12,38,<=50K
26,Private,196866,11,9,Never-married,11,Not-in-family,White,Female,0,0,38,38,<=50K
35,Private,302239,15,10,Never-married,0,Not-in-family,White,Female,0,0,40,38,<=50K
41,Private,718736,15,10,Widowed,7,Unmarried,White,Female,0,0,40,38,<=50K
31,Private,178615,9,13,Married-civ-spouse,9,Husband,White,Male,0,0,40,38,<=50K
29,Private,158096,9,13,Never-married,6,Not-in-family,White,Male,0,0,40,38,<=50K
19,Unknown,317988,15,10,Never-married,14,Not-in-family,White,Male,0,0,15,38,<=50K
23,Private,325596,9,13,Never-married,12,Not-in-family,White,Male,0,0,40,38,<=50K
31,Private,120461,15,10,Never-married,3,Not-in-family,White,Female,0,0,50,38,<=50K
80,Unknown,30680,5,4,Married-civ-spouse,14,Husband,White,Male,0,0,35,38,<=50K
22,Private,125010,9,13,Never-married,9,Not-in-family,White,Female,0,0,30,38,<=50K
67,Private,268781,9,13,Married-civ-spouse,0,Husband,White,Male,0,1510,8,38,<=50K
46,Private,36020,9,13,Married-civ-spouse,0,Husband,White,Male,0,0,40,38,<=50K
35,Private,433682,9,13,Never-married,12,Not-in-family,Black,Male,0,0,40,38,<=50K
32,Local-gov,349148,7,12,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,>50K
44,Self-emp-inc,148805,11,9,Divorced,7,Unmarried,White,Female,0,0,33,38,<=50K
24,Private,285775,9,13,Never-married,0,Not-in-family,White,Male,0,0,40,38,<=50K
46,Local-gov,126524,9,13,Married-civ-spouse,9,Wife,White,Female,0,1902,40,38,>50K
52,Private,270221,9,13,Married-civ-spouse,9,Husband,White,Male,15024,0,44,38,>50K
24,Private,117222,11,9,Divorced,5,Own-child,White,Male,0,0,40,38,<=50K
31,Private,118941,11,9,Never-married,0,Own-child,White,Female,0,0,35,38,<=50K
59,Private,172667,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,40,38,<=50K
35,Private,241306,11,9,Married-civ-spouse,6,Husband,White,Male,5013,0,40,38,<=50K
33,State-gov,292317,6,5,Married-civ-spouse,4,Husband,White,Male,0,0,40,38,<=50K
34,Private,182918,9,13,Married-civ-spouse,11,Husband,White,Male,7298,0,46,38,>50K
76,Self-emp-not-inc,106430,6,5,Married-civ-spouse,4,Husband,White,Male,0,0,40,38,<=50K
41,Unknown,119207,11,9,Divorced,14,Not-in-family,White,Male,0,0,40,38,<=50K
33,Private,377692,7,12,Never-married,12,Not-in-family,White,Male,0,0,40,38,<=50K
47,Private,284907,11,9,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,<=50K
65,Federal-gov,190160,15,10,Widowed,0,Not-in-family,White,Male,0,1944,20,30,<=50K
65,Self-emp-inc,226215,9,13,Never-married,3,Not-in-family,White,Male,0,0,40,38,<=50K
45,Private,169324,6,5,Divorced,7,Unmarried,Black,Female,0,0,40,13,<=50K
22,Private,191460,0,6,Never-married,11,Unmarried,Black,Female,0,0,40,38,<=50K
36,Self-emp-not-inc,219155,15,10,Married-civ-spouse,11,Husband,White,Male,0,0,50,38,>50K
66,Unknown,52654,1,7,Married-civ-spouse,14,Husband,White,Male,0,0,32,38,<=50K
64,Self-emp-not-inc,198466,11,9,Widowed,11,Not-in-family,White,Female,0,0,70,38,<=50K
47,Private,255965,14,15,Married-civ-spouse,9,Husband,White,Male,15024,0,50,38,>50K
38,Unknown,54953,11,9,Divorced,14,Not-in-family,White,Male,0,0,30,38,<=50K
25,Private,290441,7,12,Never-married,0,Not-in-family,Black,Female,0,0,40,38,<=50K
44,Federal-gov,206927,9,13,Married-civ-spouse,3,Husband,White,Male,7688,0,40,38,>50K
66,Self-emp-inc,165609,15,10,Married-civ-spouse,11,Husband,White,Male,0,0,50,38,<=50K
33,Self-emp-inc,206609,11,9,Never-married,2,Own-child,White,Male,0,1876,50,38,<=50K
64,Private,211846,0,6,Married-civ-spouse,10,Husband,White,Male,0,0,40,38,<=50K
17,Private,102446,2,8,Never-married,5,Own-child,White,Male,0,0,35,38,<=50K
26,Private,114483,11,9,Never-married,2,Own-child,White,Male,0,0,40,38,<=50K
43,Private,199657,11,9,Separated,0,Unmarried,White,Female,0,0,20,38,<=50K
40,Private,192878,0,6,Divorced,6,Not-in-family,White,Male,0,0,40,38,<=50K
43,Private,346081,14,15,Married-civ-spouse,9,Husband,White,Male,15024,0,50,38,>50K
24,Private,26668,9,13,Married-civ-spouse,0,Wife,White,Female,0,0,40,32,<=50K
72,Unknown,272425,11,9,Married-civ-spouse,14,Husband,White,Male,3818,0,4,38,<=50K
68,Local-gov,159643,11,9,Married-civ-spouse,0,Husband,White,Male,0,0,15,38,<=50K
51,Unknown,22743,11,9,Never-married,14,Own-child,White,Male,0,0,50,38,<=50K
21,Private,142875,0,6,Married-civ-spouse,11,Husband,White,Male,0,0,44,38,<=50K
18,Unknown,256304,11,9,Never-married,14,Own-child,Black,Female,0,0,30,38,<=50K
36,Private,163380,0,6,Never-married,5,Own-child,White,Male,0,0,40,38,<=50K
48,Private,162187,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,48,38,>50K
32,Private,153353,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,>50K
75,Self-emp-inc,134414,15,10,Married-civ-spouse,11,Husband,White,Male,0,0,50,38,<=50K
25,Private,39212,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,<=50K
42,Private,344060,11,9,Married-civ-spouse,11,Husband,White,Male,7298,0,40,23,>50K
17,Local-gov,140240,1,7,Never-married,0,Own-child,White,Female,0,0,20,38,<=50K
70,Unknown,210722,14,15,Divorced,14,Not-in-family,White,Male,2538,0,45,38,<=50K
32,Private,285946,9,13,Never-married,3,Not-in-family,White,Female,0,0,50,38,<=50K
34,Private,216645,11,9,Married-civ-spouse,6,Husband,White,Male,0,0,40,38,>50K
54,Private,54065,5,4,Divorced,6,Not-in-family,Black,Male,0,0,40,38,<=50K
24,Private,44159,2,8,Never-married,7,Other-relative,Other,Male,0,0,40,5,<=50K
46,Private,188729,7,12,Never-married,2,Not-in-family,Black,Female,0,0,50,38,<=50K
44,Self-emp-not-inc,296982,11,9,Married-civ-spouse,11,Husband,White,Male,0,0,48,39,<=50K
56,Local-gov,277203,9,13,Married-civ-spouse,10,Husband,White,Male,0,0,40,38,>50K
39,Private,153949,11,9,Married-civ-spouse,7,Husband,White,Male,0,0,30,38,<=50K
